presencia,bio_11,bio_12,bio_13,bio_14,bio_4,bio_5,bio_7
1,249,3747,386,245,345,307,104
1,249,2428,281,72,413,315,126
1,264,2265,289,67,374,331,122
1,249,2373,374,10,448,344,175
0,248,1777,294,38,651,321,114
0,252,2986,305,163,339,311,106
1,242,4049,441,257,415,303,109
0,245,2138,343,12,371,339,177
0,246,2070,327,12,338,337,173
1,252,2997,346,143,556,318,110
1,240,1927,334,1,720,340,191
0,195,3055,445,124,794,283,157
0,246,2002,359,5,548,344,188
1,246,3212,380,108,620,316,113
1,130,919,169,20,1632,243,201
0,259,2673,351,159,329,319,108
0,261,2762,337,155,300,320,106
0,246,2493,404,62,484,318,137
1,228,1354,163,80,502,299,137
0,239,2423,381,13,510,342,192
1,156,736,132,19,1636,255,172
1,256,2226,351,19,497,331,138
0,237,2294,356,66,1092,324,148
0,246,1915,266,32,582,320,141
0,256,3675,424,219,427,324,118
1,251,2954,296,185,489,312,108
1,264,2552,391,111,610,337,115
1,260,2545,271,130,421,327,124
0,48,749,143,2,1999,190,267
1,266,2552,346,116,431,326,103
0,245,1949,318,3,719,352,198
0,266,1889,360,49,499,330,114
1,241,1839,301,51,1092,331,153
1,42,726,105,23,339,101,102
1,260,2149,353,63,533,329,117
0,187,1486,226,22,371,254,133
0,255,2591,318,95,332,316,111
1,247,3281,360,219,476,309,104
0,249,2381,282,74,535,318,130
1,239,2871,349,143,346,293,98
1,262,2583,337,133,325,322,107
1,244,1937,293,19,281,327,157
1,246,1876,288,9,283,333,167
0,250,2585,286,129,343,311,110
1,253,3015,380,89,656,326,116
1,264,2388,301,78,384,326,109
1,252,3085,340,185,443,311,103
0,241,1840,276,26,838,324,150
0,244,2891,346,79,639,316,114
1,254,1741,289,16,302,334,149
1,254,1797,245,63,473,326,138
1,242,1879,281,30,826,324,148
0,263,2297,250,108,378,328,121
1,266,1892,345,54,470,330,113
1,254,2919,267,203,411,317,116
1,258,3073,433,73,653,338,123
1,219,1966,325,8,487,318,187
1,262,2653,335,142,292,322,106
1,259,7371,831,413,249,313,96
0,257,3135,308,218,385,317,111
1,255,2720,348,58,828,333,122
0,248,2264,379,9,617,351,194
1,254,2358,356,20,466,348,179
0,241,1959,281,22,644,319,150
1,250,2989,362,96,710,317,111
0,264,2309,289,80,385,327,110
0,263,2375,366,71,307,324,110
0,265,2214,274,88,403,325,103
0,246,2416,396,10,567,356,198
1,248,2686,303,147,559,313,112
0,263,1824,269,47,599,330,107
1,253,2607,284,140,401,315,114
0,216,1916,264,63,552,297,156
0,255,2552,384,18,430,335,152
0,131,533,116,3,1896,267,240
0,256,1395,270,8,381,340,162
0,258,2473,397,16,461,352,182
0,247,2145,369,9,501,345,188
0,254,2914,360,106,642,320,111
0,248,1969,309,8,425,327,145
0,254,2106,313,18,603,330,142
1,251,2419,271,84,466,317,124
0,252,2113,317,81,670,326,116
1,254,2848,327,166,383,314,106
0,250,2552,278,127,341,310,109
0,254,2700,328,121,317,305,93
0,248,1527,265,32,916,342,163
1,240,1968,333,1,710,340,191
1,248,2243,373,8,622,362,208
0,250,1575,261,2,649,344,179
0,252,2246,214,140,473,317,113
1,251,1478,245,16,891,349,171
1,241,2020,259,55,597,322,152
0,266,2395,349,98,352,326,105
0,262,2281,304,51,368,332,130
1,234,1973,332,12,550,335,187
1,144,1483,197,71,242,191,85
0,254,2588,294,125,413,318,116
1,153,2042,299,21,647,229,125
1,255,1799,235,58,595,333,141
1,238,2547,341,80,697,316,145
1,267,2125,329,98,356,327,108
0,253,2906,325,188,446,315,110
1,254,2879,352,97,658,323,113
0,267,2106,315,103,333,326,107
0,256,2527,313,74,341,319,114
1,254,2899,336,148,605,320,111
1,253,2202,207,137,491,319,113
1,254,3311,357,209,423,313,103
1,258,2134,388,64,614,336,125
0,257,3449,473,145,464,335,134
1,253,2828,329,158,411,312,110
0,256,2210,313,43,423,331,138
1,251,2934,374,76,584,325,127
1,248,3435,375,223,421,306,101
0,264,2429,289,98,278,322,104
0,249,1809,236,53,514,325,143
0,245,2209,351,7,630,350,195
0,246,2453,406,59,500,318,137
0,254,2110,312,25,471,326,134
0,269,2378,385,82,428,329,104
0,229,2167,299,48,1098,320,162
1,262,3003,456,75,650,342,126
1,186,1515,219,31,727,288,193
1,249,2856,351,79,728,318,113
1,252,2884,321,161,385,312,108
1,260,2088,253,99,357,329,123
1,249,2325,382,12,616,360,203
0,149,1079,164,20,871,251,197
1,246,1850,266,33,579,319,139
0,260,2277,309,40,384,333,139
0,267,2145,327,104,330,327,108
0,244,2119,337,5,651,350,196
1,222,2137,216,143,484,293,124
0,255,2058,254,97,353,320,121
1,241,1994,254,57,589,322,152
1,237,1648,392,7,1016,311,118
0,231,3805,420,240,298,291,110
1,255,2875,326,157,577,320,110
1,247,2786,334,79,663,317,113
0,254,2300,345,30,415,341,168
1,246,2297,293,66,618,319,135
0,265,2248,334,82,454,327,105
0,249,2269,353,14,551,333,158
1,149,1082,174,17,902,259,206
0,260,2482,326,88,384,320,104
1,246,1830,253,29,603,321,144
0,254,2453,374,19,960,343,128
1,262,2991,380,158,381,330,119
0,249,1868,240,52,538,325,144
1,256,1451,175,63,491,330,142
1,263,2458,316,89,387,323,103
0,239,1959,366,4,908,339,188
0,266,2222,315,74,490,331,106
1,265,1815,334,52,484,331,116
1,223,1833,293,58,1949,327,171
1,248,1901,299,7,340,340,174
0,250,2142,320,25,591,328,143
1,266,2497,352,119,342,326,105
1,251,2914,368,94,492,323,127
0,259,2251,309,64,438,329,126
0,210,1313,227,43,2349,321,173
1,246,1950,317,20,345,325,150
0,248,2737,286,172,528,312,112
0,255,1453,260,12,421,342,167
0,243,3928,420,235,435,305,109
1,232,3644,378,218,456,295,111
0,240,2563,350,94,401,314,139
1,214,2647,350,58,342,278,113
0,255,2102,309,26,429,326,133
1,253,2693,288,153,411,313,111
0,261,2440,304,96,370,321,104
0,261,1889,323,4,368,346,164
1,263,1882,368,14,255,334,135
1,267,2156,416,40,604,334,107
1,255,2518,368,23,960,344,128
1,244,3082,340,199,517,310,113
1,39,958,213,10,1286,164,226
0,249,1908,332,38,560,314,113
0,253,1907,304,8,378,340,165
1,248,2113,330,22,452,326,143
1,266,2156,320,113,318,326,108
1,253,1890,251,60,597,331,142
1,256,1769,246,60,476,331,140
0,246,1998,279,40,592,318,135
1,251,1806,286,8,328,341,172
0,246,1973,276,44,586,318,137
0,160,1060,249,11,115,231,137
0,270,1502,239,8,455,343,132
0,262,2274,352,28,388,341,155
0,257,1735,274,4,397,348,171
0,231,2718,414,95,1115,314,139
1,253,2662,308,116,304,313,114
1,238,1882,320,2,827,349,206
0,245,2282,361,54,579,321,119
0,215,2535,394,64,469,273,104
1,264,2951,423,49,735,345,124
1,254,1576,257,8,697,345,163
1,253,2543,314,80,352,316,116
0,178,1678,231,41,719,273,184
1,256,2314,376,13,452,348,177
1,237,1910,284,25,778,319,155
0,261,2586,309,136,323,321,105
1,254,2700,320,125,323,315,109
0,253,2149,398,65,687,337,130
1,257,1890,238,68,565,336,143
1,265,1734,331,45,521,332,117
1,183,894,139,15,1907,289,173
1,254,2163,386,68,619,331,124
1,248,1440,238,9,870,346,172
1,234,1693,191,90,514,313,149
1,247,2361,297,72,575,319,135
0,255,2879,320,161,425,315,111
0,252,2194,378,73,667,334,126
0,250,2087,328,10,430,332,152
1,247,2427,330,52,488,318,137
0,266,2126,318,112,336,326,108
0,259,2313,336,50,569,326,101
0,237,1881,342,3,918,347,201
1,252,2902,322,160,426,312,108
0,253,2460,267,122,392,316,116
1,265,2419,355,117,368,326,110
0,255,2328,366,22,467,334,149
1,252,1934,328,2,565,351,185
1,242,1883,269,20,654,320,150
0,251,3119,331,184,359,310,105
1,261,1763,286,52,513,330,121
0,245,2390,395,12,599,357,203
0,265,2273,291,103,437,325,103
1,258,3340,386,202,333,317,105
1,256,2680,347,53,862,335,123
1,249,3226,342,197,393,309,106
0,255,2158,344,14,882,340,128
1,257,2639,377,22,430,337,153
0,248,1724,264,53,647,317,110
0,225,1486,262,14,1074,326,185
1,269,2354,409,40,605,336,106
1,250,1803,254,59,512,326,144
1,257,1652,281,12,595,335,142
1,243,2399,350,51,547,317,142
1,255,2065,305,22,474,327,135
0,115,1123,161,39,532,199,160
0,235,2255,350,38,759,316,155
0,234,1776,258,28,1087,327,161
0,235,3212,375,167,431,299,112
0,31,836,181,9,1270,155,225
0,265,2163,259,92,419,327,108
1,255,2035,405,45,670,336,128
0,264,1451,260,5,871,357,146
0,264,1853,292,72,382,326,112
1,265,2305,271,99,287,323,104
0,239,2107,323,9,359,333,177
0,256,2702,425,20,953,344,129
0,255,2464,296,94,501,334,144
1,263,2504,344,66,490,331,110
0,256,2143,289,58,362,306,88
0,236,1427,210,19,587,305,124
1,262,1978,363,20,320,329,119
1,266,2467,356,96,366,326,105
1,256,2543,324,48,807,331,121
1,251,2768,328,111,510,332,148
0,251,1739,281,4,644,347,177
0,246,2814,279,192,543,314,115
0,171,1308,208,21,798,281,204
1,267,2199,283,72,399,327,103
1,265,2286,346,82,548,331,108
0,244,3308,354,186,465,309,110
0,253,2879,346,123,661,321,113
0,234,2154,285,49,805,315,153
0,241,2341,397,3,684,356,212
0,252,2838,307,154,579,315,109
1,243,1973,283,24,631,319,145
1,237,2007,370,4,982,341,194
1,176,2648,350,145,441,252,130
0,253,2380,362,105,664,328,117
0,253,2935,358,117,644,320,111
1,245,1901,293,7,316,334,170
1,252,2608,295,127,359,311,110
1,246,2104,336,12,354,338,175
0,255,2684,321,121,313,315,109
0,242,1908,321,2,459,335,176
1,262,2287,267,102,330,322,104
1,255,2496,368,21,971,344,129
1,248,2413,381,10,542,355,194
1,252,2798,312,150,337,312,107
1,257,1940,242,72,570,337,144
1,251,1986,338,5,388,337,165
0,144,1576,226,59,697,227,135
1,249,1863,288,19,287,328,148
0,275,1382,236,14,554,357,147
0,169,1397,175,72,380,244,131
0,261,2318,353,16,405,347,168
0,241,1997,266,72,455,319,148
0,251,2792,317,157,400,312,109
0,224,2776,430,77,1887,328,176
0,251,2238,354,20,536,334,156
1,159,658,124,8,1776,262,172
1,241,2051,339,56,661,318,119
1,255,2325,324,41,375,323,129
1,250,1482,249,18,898,347,170
1,236,1900,316,12,533,335,183
1,239,1953,373,4,922,339,188
1,259,2013,336,40,507,324,110
1,254,2972,329,195,547,316,106
0,44,871,181,3,1952,187,266
1,256,3126,426,82,652,335,122
0,260,8364,894,498,245,314,98
0,231,1798,297,41,1542,333,174
0,246,6545,671,334,240,302,100
1,41,770,156,3,1777,175,249
1,250,2822,346,87,337,314,119
1,225,2107,334,66,1888,327,171
1,249,1532,269,27,872,342,162
1,233,3746,539,143,957,310,133
1,254,2962,326,195,516,315,105
1,193,2449,356,25,581,272,130
0,260,2013,308,41,599,330,116
1,255,2958,341,159,345,315,107
0,233,1600,262,8,672,332,179
0,223,1981,331,8,499,321,186
0,248,2216,300,50,551,320,135
0,252,2452,267,88,418,316,122
1,259,1964,327,5,370,345,166
0,249,1716,295,29,471,319,128
0,256,2509,334,57,348,321,124
1,263,2305,388,92,569,336,118
1,260,2340,328,49,352,328,125
0,61,1150,180,17,773,154,183
0,256,2842,276,179,404,319,114
0,242,1634,264,27,1117,339,169
1,242,1804,269,31,943,329,152
1,253,2321,373,11,515,353,191
0,247,2159,351,4,572,352,195
0,249,2819,318,137,679,315,112
1,251,3299,367,214,431,310,103
1,266,2214,314,110,343,326,106
0,249,2731,292,139,350,309,107
0,101,1219,157,59,499,176,126
0,256,2410,362,23,464,334,146
1,47,585,136,5,1792,179,240
1,252,2184,345,16,442,342,167
0,231,1920,296,21,325,308,140
1,238,2040,284,36,700,318,152
1,263,2434,336,66,483,331,111
1,255,2262,359,16,802,338,126
1,260,2280,331,37,379,336,144
1,265,2160,259,95,385,328,112
1,258,2715,327,158,335,317,105
1,248,2159,340,11,402,339,170
1,267,2197,283,79,415,328,104
0,249,1917,285,30,718,328,144
0,255,1698,263,7,649,342,158
0,47,837,145,6,869,143,190
1,244,2284,353,46,574,319,143
1,220,2708,419,89,1988,324,172
0,258,1659,284,16,295,337,147
0,254,1583,257,8,711,346,163
0,259,1926,325,6,740,339,124
0,249,2213,363,11,468,338,172
1,248,2373,381,8,477,347,181
1,253,3217,407,109,595,329,121
0,208,1298,183,59,269,272,117
1,198,1627,266,44,1896,301,171
0,192,3991,612,161,1048,278,146
0,264,2493,352,55,522,331,108
0,253,1870,323,2,557,348,178
1,263,2698,339,156,297,322,105
1,248,1975,273,40,565,321,138
1,254,1558,252,3,657,350,175
1,258,2609,362,25,421,336,150
0,261,2331,338,64,478,335,133
1,256,2071,243,105,330,317,114
1,209,1486,152,89,459,279,126
1,237,3280,372,183,433,301,112
0,207,1680,299,40,2042,312,169
0,261,2338,381,94,599,336,120
0,265,2966,447,57,746,348,125
1,244,1860,251,34,624,322,149
0,235,1559,259,8,741,333,179
1,263,2269,305,80,446,329,118
0,273,1455,268,5,472,348,135
1,225,1786,297,10,523,324,185
1,243,1454,253,16,475,334,174
0,244,2160,369,9,535,344,191
1,256,3471,408,201,404,334,139
1,248,1955,311,44,640,320,112
1,238,3355,539,44,521,314,124
0,260,2804,356,75,293,324,119
1,247,1943,270,39,566,320,139
0,251,2079,418,52,705,339,135
0,259,2781,417,25,883,345,126
1,254,3455,416,172,482,326,121
0,251,2711,342,65,749,321,115
1,250,2512,382,18,441,344,182
1,251,2248,349,23,452,344,175
0,250,2355,277,65,466,317,127
1,257,2779,370,35,862,339,130
0,247,2175,341,10,386,342,180
1,256,2264,408,83,487,323,114
0,257,1658,273,4,637,352,174
1,260,2582,353,62,380,323,113
0,222,1301,166,73,507,293,135
1,217,1670,271,8,571,316,184
1,250,1704,242,38,553,325,141
1,239,1533,360,7,1011,315,121
0,250,2492,338,72,585,321,111
0,259,2532,368,49,372,325,118
0,259,1962,351,21,304,327,122
0,266,2080,324,85,417,327,108
1,259,2226,328,36,366,335,145
1,231,2249,484,14,846,297,109
1,258,2730,352,107,304,318,109
0,246,1840,264,32,584,319,140
1,241,1959,283,19,640,319,148
0,237,2307,220,155,419,302,116
1,263,2645,340,134,355,323,104
0,262,1622,351,24,617,329,114
1,235,2395,354,63,1051,323,154
0,241,2076,360,5,610,341,190
0,262,2107,239,103,381,328,120
1,252,1707,272,7,557,330,142
1,244,1819,295,19,321,321,140
1,252,1683,265,17,831,341,164
0,261,1637,280,3,816,349,163
1,234,1756,290,40,1545,336,174
1,166,638,81,27,178,234,130
1,229,4211,604,174,900,304,128
0,237,1880,387,4,931,334,186
1,252,2839,330,121,654,316,109
0,255,1985,360,26,550,320,108
0,45,711,109,11,813,134,176
0,-18,721,137,6,1505,102,220
1,194,1817,269,35,255,251,111
1,264,2249,268,92,382,324,103
0,248,2443,321,52,477,319,135
0,265,2200,266,81,388,327,108
1,257,2922,357,121,646,325,113
1,256,2606,370,30,916,343,127
1,252,1831,293,15,304,335,154
1,255,1836,299,12,335,339,156
0,240,1940,331,4,850,352,206
0,250,2652,337,58,764,322,117
0,234,1919,321,5,490,333,186
0,81,694,120,6,730,174,182
1,234,1904,350,2,770,334,193
0,233,1135,148,50,315,301,123
0,239,2040,327,2,945,353,203
1,245,2208,366,3,642,355,203
1,257,2628,368,33,914,343,126
1,252,1940,293,25,577,331,144
0,259,3451,453,137,528,337,131
0,249,1898,287,19,281,326,145
1,262,2301,310,80,415,329,120
0,254,2029,294,26,578,330,140
1,249,1757,249,40,566,325,141
1,250,2509,311,54,726,324,120
0,242,3048,402,58,632,316,125
1,217,1959,331,9,528,314,185
1,249,2703,398,101,406,321,136
0,264,1865,369,45,520,330,114
0,241,1960,282,20,626,319,149
1,263,2662,340,139,362,323,104
0,266,2149,260,90,399,330,116
0,236,2107,245,85,404,305,123
0,247,4195,583,111,362,307,104
0,236,1561,258,28,1383,337,174
0,263,2450,341,50,545,331,108
1,239,2003,317,54,1093,329,152
1,241,1746,269,34,993,332,157
1,251,2786,288,158,393,308,105
0,234,3166,474,113,1070,315,138
1,203,1330,179,43,579,290,166
0,265,2255,343,84,497,329,107
0,219,4480,524,253,273,288,124
0,252,2398,317,61,397,319,128
0,260,2457,319,88,385,320,105
1,248,2294,362,24,509,332,155
1,109,595,75,29,576,187,131
0,247,3430,376,224,425,307,103
1,260,2221,300,54,420,332,132
1,84,1142,179,21,693,173,178
0,265,2194,307,81,415,326,105
1,252,3052,359,122,466,332,147
0,237,1879,326,2,892,350,206
0,268,1904,312,79,367,328,109
0,251,3254,363,210,430,310,103
1,204,2244,244,59,240,258,101
1,214,1958,342,5,573,310,186
1,266,2289,365,45,602,335,111
1,263,2706,498,73,505,330,113
1,257,2170,300,33,383,333,145
0,47,799,167,5,1030,159,209
1,247,2360,376,12,603,359,205
0,248,2373,386,14,562,331,154
0,262,2126,313,31,399,343,157
0,246,2063,375,48,665,327,124
1,254,6851,736,330,320,300,78
0,256,2369,268,101,439,323,124
0,253,2501,379,17,437,337,162
0,249,2409,375,9,499,352,188
0,256,1658,268,8,606,338,147
1,263,2552,338,126,320,323,107
1,250,2425,234,158,469,315,115
0,170,1194,207,23,473,236,120
1,254,2894,292,198,486,315,108
1,248,2225,374,10,488,345,186
0,251,3519,398,233,413,312,107
0,256,3556,438,194,428,332,133
0,226,2846,448,89,1873,328,174
0,263,2513,285,122,332,323,106
1,251,2225,353,20,573,332,152
1,254,2277,366,10,515,355,191
1,267,1896,313,75,397,328,109
1,264,2303,316,77,404,332,123
0,249,1877,269,38,561,323,141
0,263,1642,302,20,575,332,119
0,232,1765,302,1,948,340,202
0,244,1839,247,34,569,321,146
0,174,1610,249,33,1246,274,179
1,254,3380,426,144,528,329,123
1,253,2295,321,34,436,324,133
1,251,2990,325,207,514,312,104
0,257,2276,216,143,431,322,112
0,238,1945,341,5,880,332,182
1,267,2527,409,107,421,328,106
1,249,2190,297,60,535,320,134
0,265,2334,392,93,447,328,108
1,265,2039,377,45,557,331,105
1,13,685,141,8,1494,125,202
1,177,2516,386,76,1144,263,147
0,259,1775,296,5,384,310,89
1,245,2245,276,57,568,315,131
0,254,2845,346,111,679,321,112
1,229,4273,683,87,356,297,121
0,251,2523,303,76,375,316,124
0,248,2481,392,60,448,319,134
1,220,2307,355,62,1768,322,173
1,252,2828,314,143,626,315,109
1,258,2886,424,33,817,341,124
1,218,1814,310,8,544,315,184
0,243,1760,293,48,1083,333,154
0,261,2244,281,86,471,334,134
0,251,1814,246,57,499,326,143
1,238,1680,271,10,591,336,178
0,250,1665,255,15,579,335,154
0,258,2161,267,85,507,332,137
0,260,2502,334,72,330,321,110
1,256,1635,248,36,652,324,108
0,252,1704,207,83,496,330,148
0,260,2641,361,26,1066,349,133
0,238,2288,337,43,655,316,150
0,228,2079,236,70,379,291,117
0,232,1684,290,1,1048,339,199
0,257,2666,337,104,317,317,109
1,255,2843,378,52,793,336,122
0,250,1861,256,50,588,327,141
1,264,2315,286,79,383,326,107
0,256,2202,322,25,444,329,135
0,253,2436,294,94,530,333,145
1,265,2338,297,94,381,324,102
0,263,2572,266,136,436,331,125
0,264,2310,317,90,451,325,104
1,247,2418,329,54,471,318,136
0,261,2523,339,88,377,322,105
0,243,2021,324,59,671,319,118
0,252,2497,273,125,395,315,117
0,261,2566,346,67,425,324,112
0,251,2172,339,11,444,337,159
1,264,2482,331,86,372,323,103
0,262,2201,282,87,443,335,134
1,244,1849,254,30,622,321,148
0,252,2891,289,163,391,309,105
0,238,2130,330,53,1074,327,153
1,256,2088,203,119,406,319,112
1,263,2809,317,138,275,320,103
0,252,2866,314,156,433,312,109
0,228,1918,186,125,457,295,119
0,237,2005,350,10,524,338,187
1,112,892,131,17,506,182,122
0,200,1510,182,59,571,287,168
1,250,2295,372,19,624,331,151
1,264,3209,346,194,382,328,113
1,238,1938,345,4,887,334,184
0,243,2081,325,12,350,335,174
0,251,2316,347,55,621,324,112
0,250,2242,362,13,466,340,174
0,225,1701,308,13,832,321,182
0,245,2162,293,40,566,319,139
0,261,1718,291,9,456,343,152
0,258,1800,286,8,309,346,170
0,251,3221,357,204,382,310,104
0,268,2717,420,120,397,328,105
0,258,1945,336,27,546,323,107
0,265,2197,313,69,487,334,120
0,264,2682,349,143,317,323,104
1,259,2807,359,76,269,322,118
1,233,1919,332,3,972,345,210
0,241,1694,216,55,540,321,152
1,262,1984,318,71,485,328,114
0,231,2228,261,104,550,306,142
0,251,2237,228,136,439,315,115
1,238,1847,316,2,852,350,206
0,261,2606,349,72,377,323,110
1,268,2189,286,72,444,328,101
0,242,1982,314,20,350,324,154
0,234,1429,236,17,1176,333,175
1,260,2286,374,89,667,340,124
0,150,2026,273,112,377,213,113
1,260,2332,349,60,337,325,119
0,237,2066,315,8,343,330,177
0,261,2482,368,23,415,349,173
1,250,2104,325,12,451,332,152
1,257,2560,361,27,971,345,128
1,245,2287,372,5,518,352,198
1,266,2094,328,84,377,326,109
1,243,1837,248,32,622,321,148
1,263,1770,324,3,802,349,159
1,254,2842,300,199,459,315,108
1,266,1493,263,7,759,357,149
0,241,1317,168,71,437,310,133
0,266,2363,309,96,423,327,104
1,258,2293,338,31,419,332,135
1,260,1914,325,67,512,328,115
1,262,1715,278,32,605,328,106
0,228,2184,340,30,388,297,128
0,250,3184,396,102,617,324,117
1,260,2564,251,171,355,323,111
1,251,2840,334,116,660,316,110
1,221,160,89,0,1967,336,178
1,198,1477,224,31,1209,284,144
0,253,2143,404,30,545,317,108
0,257,1933,229,85,512,335,146
1,257,1791,359,43,562,323,114
1,254,3618,409,223,406,315,107
1,260,2809,341,168,392,318,102
1,260,2588,357,56,426,325,118
1,264,2369,386,92,408,325,107
1,256,2079,278,29,415,328,134
0,267,1904,311,91,371,327,108
0,246,3467,403,130,591,315,112
0,254,3104,386,91,653,330,119
0,262,2286,250,106,384,327,120
0,261,2227,315,63,446,332,129
1,254,1713,267,15,624,337,150
0,262,2320,310,77,421,329,120
1,253,2936,398,57,756,334,122
0,269,971,198,5,834,341,123
0,253,1856,281,24,574,332,143
1,253,2504,269,146,385,314,114
1,246,3188,348,213,470,305,102
0,250,1780,231,49,522,325,143
1,251,2920,353,99,702,318,112
1,245,2236,376,9,592,348,193
0,241,1963,317,53,660,316,117
0,233,1386,234,15,1137,333,178
1,225,1713,287,3,1119,334,203
1,265,1719,252,8,275,308,80
1,252,2900,324,166,395,312,107
1,241,2018,327,8,498,334,172
1,264,2395,346,127,333,325,109
0,250,2435,277,70,425,316,126
0,236,2108,364,5,930,353,217
1,246,2423,383,14,470,344,188
0,257,4320,538,275,246,303,82
1,245,2044,374,36,627,324,122
0,255,2534,391,22,900,342,127
0,248,2343,374,9,453,342,173
1,258,2111,263,84,523,333,138
1,254,2924,411,50,777,336,123
1,253,2473,388,17,458,336,158
1,252,2226,334,30,442,337,162
1,252,3102,341,168,451,311,104
1,246,2751,327,80,658,316,112
1,256,1490,264,12,385,341,164
1,250,2082,299,28,321,297,84
0,261,3097,409,149,405,332,125
0,253,2646,282,155,393,313,111
0,251,2118,326,12,447,333,152
0,259,2465,320,88,382,320,105
1,17,790,175,3,2302,170,287
0,193,1031,142,44,535,269,142
1,232,2008,346,3,930,345,212
0,236,2070,273,46,729,317,153
0,260,2332,287,93,401,321,105
0,265,2490,356,95,368,325,104
0,250,1830,265,27,735,332,148
0,247,2213,352,9,436,336,163
1,254,3180,417,97,602,331,120
0,239,2513,336,79,699,317,144
0,232,1947,330,8,493,330,186
1,241,2069,347,4,871,348,193
0,237,1891,353,3,905,339,191
1,251,2988,328,199,518,312,105
1,251,1983,365,44,539,318,120
0,228,1785,305,3,1049,337,204
0,260,2287,291,79,413,321,105
0,253,3054,400,75,686,331,120
1,262,2353,319,44,388,333,134
1,251,2700,261,185,431,315,116
0,260,2266,343,32,384,338,150
1,262,2517,332,62,388,326,115
1,266,1939,314,97,391,327,109
0,237,2046,287,37,696,317,153
0,237,1706,274,10,550,334,178
1,265,2315,328,91,294,325,108
0,59,1346,148,80,549,125,102
1,264,2296,324,121,302,324,108
1,244,5313,609,231,332,306,108
1,266,2955,439,54,769,350,126
0,261,2255,353,50,439,327,112
1,255,2974,315,203,430,316,111
1,25,770,165,3,995,129,198
1,241,1912,273,20,662,319,150
1,251,2751,344,69,717,320,114
0,231,1952,340,3,955,343,210
1,257,2206,299,35,394,332,143
1,251,3064,312,171,370,311,107
1,240,1947,311,2,857,351,200
0,235,3153,462,107,1017,317,142
0,246,2125,338,25,432,299,93
1,228,5476,645,337,222,278,91
0,263,2784,313,143,309,323,106
1,245,2344,376,8,459,343,179
0,225,3107,406,160,350,291,117
0,216,1894,183,127,471,284,122
1,267,2218,290,84,431,328,104
1,271,4165,478,129,373,333,109
0,266,1591,258,7,760,354,140
1,213,1702,279,55,2120,319,169
0,256,3534,576,34,502,331,122
0,254,7139,769,411,281,302,84
1,261,2673,332,147,304,321,105
0,251,2391,282,68,449,317,126
1,250,3246,400,117,569,321,114
1,150,1165,233,12,982,237,155
1,236,1747,290,35,1375,337,173
0,252,2844,343,102,693,318,110
0,247,1956,268,37,563,320,139
0,250,2447,238,163,478,314,115
0,261,2360,256,104,390,325,119
0,255,1559,258,10,711,346,163
1,263,2945,431,57,690,343,123
1,251,3808,453,143,443,331,146
1,237,1749,250,19,771,319,156
0,246,2126,331,10,393,338,176
0,252,2925,351,96,654,322,114
1,234,1935,326,1,878,346,210
1,261,1711,333,32,574,329,117
1,216,1972,271,66,548,296,156
0,243,2399,390,9,560,355,203
0,246,1952,276,38,607,319,138
1,260,2838,416,29,850,344,125
1,256,2240,349,22,461,331,137
0,255,2632,301,136,436,319,115
1,251,2575,298,90,335,314,121
1,251,2783,342,85,346,315,120
0,250,1855,248,47,532,325,143
1,251,2323,366,13,477,347,177
1,220,1785,243,55,564,303,159
1,252,2795,326,122,641,316,110
0,251,3160,388,113,609,322,114
1,253,2936,377,75,743,329,119
1,260,2372,421,71,528,329,116
0,258,2290,345,21,418,342,164
1,222,1848,277,55,1506,317,160
0,261,1633,352,43,596,329,114
0,254,3419,416,175,477,325,119
0,248,1835,312,40,484,318,126
0,239,1824,300,3,878,353,205
0,263,2470,323,121,323,323,107
0,246,4048,443,208,512,310,108
1,251,2021,415,49,726,341,138
0,33,1287,134,82,479,94,98
0,245,2392,279,70,525,314,129
1,266,2281,326,101,340,326,105
1,163,1178,167,24,442,223,114
1,37,783,150,6,1316,157,224
0,258,2656,345,91,306,319,110
0,257,3112,311,218,410,318,112
0,267,2290,390,89,478,331,109
1,248,2373,400,10,572,356,199
0,254,2120,269,98,457,330,143
1,249,1785,274,16,594,332,151
0,257,4548,567,296,222,303,82
0,246,1567,257,8,636,341,167
0,254,2764,410,33,875,340,126
0,255,2908,341,142,596,321,111
1,258,3247,457,103,568,336,125
0,121,1133,149,52,468,198,143
1,250,2314,372,10,605,359,202
1,254,2112,308,21,513,328,135
1,195,2045,241,95,256,254,107
0,263,2217,242,105,417,331,126
1,249,1897,281,63,411,325,143
1,263,2297,327,32,557,329,102
0,257,2992,425,52,728,338,123
1,267,2316,372,89,533,333,109
0,252,2164,226,126,459,316,116
0,95,1337,154,71,322,164,121
1,260,3269,392,193,369,330,124
0,251,1887,273,19,542,327,140
0,262,2184,353,6,428,351,167
0,261,1656,271,33,636,326,106
0,248,1546,277,33,473,314,118
0,261,3061,423,35,455,323,105
1,139,606,131,4,816,231,177
0,269,2355,395,42,603,337,106
1,258,2253,305,61,440,329,128
1,254,2711,292,163,550,316,108
1,255,2825,320,149,589,319,110
0,256,2818,420,33,852,341,126
1,266,2247,333,77,437,328,108
1,259,3228,433,107,529,338,134
1,252,2723,309,140,332,311,107
0,252,1866,271,17,563,328,140
1,264,3024,345,196,370,331,117
1,260,2302,328,106,370,327,116
0,266,2208,280,92,464,326,103
1,232,2762,399,82,1019,318,151
